book_id,title,author,description,genres,avg_rating,num_ratings,tags,combined_text
9559,Riding the Bullet,"Stephen King, Josh Hamilton",<no description>,Horror,3.6,9809,Thriller Horror Fantasy Science Fiction,"riding the bullet stephen king, josh hamilton horror thriller horror fantasy science fiction <no description>"
4689,"Beast Master, Vol. 1 (Beast Master, #1)",Kyousuke Motomi,<no description>,Romance,4.21,21692,Romance Graphic Novels Comics Young Adult Fantasy,"beast master, vol. 1 (beast master, #1) kyousuke motomi romance romance graphic novels comics young adult fantasy <no description>"
9075,"Princess of Glass (The Princesses of Westfalin Trilogy, #2)",Jessica Day George,<no description>,Fantasy,4.03,17052,Romance Historical Fantasy Young Adult Mystery,"princess of glass (the princesses of westfalin trilogy, #2) jessica day george fantasy romance historical fantasy young adult mystery <no description>"
3063,"The Dark Is Rising (The Dark is Rising, #2)",Susan Cooper,<no description>,Young Adult,4.07,39881,Science Fiction Children Classics Young Adult Fantasy Mystery,"the dark is rising (the dark is rising, #2) susan cooper young adult science fiction children classics young adult fantasy mystery <no description>"
9294,The Auschwitz Escape,Joel C. Rosenberg,<no description>,Historical,4.32,7844,Thriller Romance Historical Crime History Non-Fiction,the auschwitz escape joel c. rosenberg historical thriller romance historical crime history non-fiction <no description>
6471,The Greater Journey: Americans in Paris,David McCullough,<no description>,History,3.9,14001,Historical Travel History Non-Fiction Biography,the greater journey: americans in paris david mccullough history historical travel history non-fiction biography <no description>
7161,Apple Tree Yard,Louise Doughty,<no description>,Thriller,3.71,10082,Thriller Mystery Crime Romance,apple tree yard louise doughty thriller thriller mystery crime romance <no description>
6634,Suttree,Cormac McCarthy,<no description>,Classics,4.18,12824,Classics Historical,suttree cormac mccarthy classics classics historical <no description>
8492,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,<no description>,Poetry,4.24,10999,Classics Poetry Non-Fiction,sailing alone around the room: new and selected poems billy collins poetry classics poetry non-fiction <no description>
7926,"The Hollow (The Hollow, #1)",Jessica Verday,<no description>,Young Adult,3.75,16734,Romance Young Adult Fantasy Horror Mystery,"the hollow (the hollow, #1) jessica verday young adult romance young adult fantasy horror mystery <no description>"
7346,"Spell of the Highlander (Highlander, #7)",Karen Marie Moning,<no description>,Romance,4.27,21143,Romance Fantasy Travel Historical,"spell of the highlander (highlander, #7) karen marie moning romance romance fantasy travel historical <no description>"
6305,The Silver Palate Cookbook,"Julee Rosso, Sheila Lukins, Michael McLaughlin",<no description>,Cooking,4.06,15267,Self Help Cooking Non-Fiction,"the silver palate cookbook julee rosso, sheila lukins, michael mclaughlin cooking self help cooking non-fiction <no description>"
7901,"Mr. Kiss and Tell (Veronica Mars, #2)","Rob Thomas, Jennifer Graham",<no description>,Mystery,4.01,12729,Thriller Romance Young Adult Crime Mystery,"mr. kiss and tell (veronica mars, #2) rob thomas, jennifer graham mystery thriller romance young adult crime mystery <no description>"
9440,Lie Down with Lions,Ken Follett,<no description>,Thriller,3.78,9822,Thriller Romance Historical Crime History Mystery,lie down with lions ken follett thriller thriller romance historical crime history mystery <no description>
8186,September,Rosamunde Pilcher,<no description>,Romance,4.12,12412,Romance Mystery Young Adult Historical,september rosamunde pilcher romance romance mystery young adult historical <no description>
4480,"Rebel Belle (Rebel Belle, #1)",Rachel Hawkins,<no description>,Young Adult,3.88,30506,Romance Mystery Young Adult Fantasy,"rebel belle (rebel belle, #1) rachel hawkins young adult romance mystery young adult fantasy <no description>"
4949,"Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs","Elissa Wall, Lisa Pulitzer",<no description>,Non-Fiction,3.89,19468,Psychology Crime History Non-Fiction Biography,"stolen innocence: my story of growing up in a polygamous sect, becoming a teenage bride, and breaking free of warren jeffs elissa wall, lisa pulitzer non-fiction psychology crime history non-fiction biography <no description>"
5977,"Some Luck (Last Hundred Years: A Family Saga, #1)",Jane Smiley,<no description>,Historical,3.61,12644,History Historical,"some luck (last hundred years: a family saga, #1) jane smiley historical history historical <no description>"
371,Stranger in a Strange Land,Robert A. Heinlein,<no description>,Science Fiction,3.91,220301,Classics Fantasy Science Fiction Philosophy,stranger in a strange land robert a. heinlein science fiction classics fantasy science fiction philosophy <no description>
1939,If You Give a Pig a Pancake,"Laura Joffe Numeroff, Felicia Bond",<no description>,Children,4.23,51385,Classics Fantasy Children,"if you give a pig a pancake laura joffe numeroff, felicia bond children classics fantasy children <no description>"
2353,Season of Mists (The Sandman #4),"Neil Gaiman, Matt Wagner, George Pratt, Dick Giordano, Kelley Jones, P. Craig Russell, Mike Dringenberg, Malcolm Jones III, Todd Klein, Harlan Ellison",<no description>,Graphic Novels,4.54,44811,Science Fiction Graphic Novels Comics Classics Fantasy Horror,"season of mists (the sandman #4) neil gaiman, matt wagner, george pratt, dick giordano, kelley jones, p. craig russell, mike dringenberg, malcolm jones iii, todd klein, harlan ellison graphic novels science fiction graphic novels comics classics fantasy horror <no description>"
7128,Chasm City,Alastair Reynolds,<no description>,Science Fiction,4.12,13802,Thriller Science Fiction Fantasy Horror Mystery,chasm city alastair reynolds science fiction thriller science fiction fantasy horror mystery <no description>
1754,"The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass (The Mortal Instruments, #1-3)",Cassandra Clare,<no description>,Fantasy,4.57,55518,Romance Fantasy Science Fiction Young Adult,"the mortal instruments boxed set: city of bones; city of ashes; city of glass (the mortal instruments, #1-3) cassandra clare fantasy romance fantasy science fiction young adult <no description>"
3671,The Charm School,Nelson DeMille,<no description>,Thriller,4.26,25706,Thriller Romance Historical Crime Mystery,the charm school nelson demille thriller thriller romance historical crime mystery <no description>
7299,"All-Star Superman, Vol. 2","Grant Morrison, Frank Quitely",<no description>,Comics,4.33,12420,Science Fiction Graphic Novels Comics Fantasy Young Adult,"all-star superman, vol. 2 grant morrison, frank quitely comics science fiction graphic novels comics fantasy young adult <no description>"
3653,"The Sinner (Rizzoli & Isles, #3)",Tess Gerritsen,<no description>,Mystery,4.12,28283,Thriller Mystery Crime Romance,"the sinner (rizzoli & isles, #3) tess gerritsen mystery thriller mystery crime romance <no description>"
5202,Asterios Polyp,David Mazzucchelli,<no description>,Graphic Novels,4.19,19635,Romance Graphic Novels Comics Fantasy Philosophy,asterios polyp david mazzucchelli graphic novels romance graphic novels comics fantasy philosophy <no description>
7910,Phantoms in the Brain: Probing the Mysteries of the Human Mind,"V.S. Ramachandran, Sandra Blakeslee, Oliver Sacks",<no description>,Psychology,4.25,12194,Psychology Philosophy Mystery Self Help Non-Fiction,"phantoms in the brain: probing the mysteries of the human mind v.s. ramachandran, sandra blakeslee, oliver sacks psychology psychology philosophy mystery self help non-fiction <no description>"
2362,"Friday Night Lights: A Town, a Team, and a Dream",H.G. Bissinger,<no description>,Non-Fiction,4.11,35799,History Young Adult Non-Fiction Biography,"friday night lights: a town, a team, and a dream h.g. bissinger non-fiction history young adult non-fiction biography <no description>"
4261,"Moo, Baa, La La La!",Sandra Boynton,<no description>,Children,4.19,26065,Classics Poetry Children,"moo, baa, la la la! sandra boynton children classics poetry children <no description>"
5433,"The Burning Land (The Saxon Stories, #5)",Bernard Cornwell,<no description>,History,4.29,15373,History Fantasy Historical,"the burning land (the saxon stories, #5) bernard cornwell history history fantasy historical <no description>"
6286,"The Bet (The Bet, #1)",Rachel Van Dyken,<no description>,Romance,3.85,26437,Romance Young Adult,"the bet (the bet, #1) rachel van dyken romance romance young adult <no description>"
4992,"A Lion Among Men (The Wicked Years, #3)","Gregory Maguire, Douglas Smith",<no description>,Fantasy,3.29,21794,Classics Fantasy Science Fiction Young Adult,"a lion among men (the wicked years, #3) gregory maguire, douglas smith fantasy classics fantasy science fiction young adult <no description>"
7601,"Sweetheart (Archie Sheridan & Gretchen Lowell, #2)",Chelsea Cain,<no description>,Thriller,4.05,14342,Thriller Mystery Horror Crime,"sweetheart (archie sheridan & gretchen lowell, #2) chelsea cain thriller thriller mystery horror crime <no description>"
9463,Pebble in the Sky (Galactic Empire #3),Isaac Asimov,<no description>,Science Fiction,3.85,11335,Thriller Science Fiction Classics Fantasy Mystery,pebble in the sky (galactic empire #3) isaac asimov science fiction thriller science fiction classics fantasy mystery <no description>
3738,The Darkest Pleasure (Lords of the Underworld #3),Gena Showalter,<no description>,Fantasy,4.28,38040,Romance Fantasy,the darkest pleasure (lords of the underworld #3) gena showalter fantasy romance fantasy <no description>
7521,Crisis on Infinite Earths,"Marv Wolfman, George Pérez",<no description>,Comics,4.01,12915,Science Fiction Graphic Novels Comics Classics Fantasy Young Adult,"crisis on infinite earths marv wolfman, george pérez comics science fiction graphic novels comics classics fantasy young adult <no description>"
8560,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,"William Arntz, Betsy Chasse, Mark Vicente",<no description>,Non-Fiction,4.25,9759,Psychology Business Philosophy Self Help Non-Fiction,"what the bleep do we know!?: discovering the endless possibilities for altering your everyday reality william arntz, betsy chasse, mark vicente non-fiction psychology business philosophy self help non-fiction <no description>"
8927,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,"Chris Van Allsburg, Lois Lowry, Kate DiCamillo, M.T. Anderson, Louis Sachar, Stephen King, Tabitha King, Jon Scieszka, Sherman Alexie, Gregory Maguire, Cory Doctorow, Jules Feiffer, Linda Sue Park, Walter Dean Myers, Lemony Snicket",<no description>,Fantasy,3.91,13207,Science Fiction Children Fantasy Young Adult Horror Mystery,"the chronicles of harris burdick: 14 amazing authors tell the tales chris van allsburg, lois lowry, kate dicamillo, m.t. anderson, louis sachar, stephen king, tabitha king, jon scieszka, sherman alexie, gregory maguire, cory doctorow, jules feiffer, linda sue park, walter dean myers, lemony snicket fantasy science fiction children fantasy young adult horror mystery <no description>"
9991,The Famished Road,Ben Okri,<no description>,Fantasy,3.73,8251,Classics Fantasy Non-Fiction,the famished road ben okri fantasy classics fantasy non-fiction <no description>
5592,American on Purpose: The Improbable Adventures of an Unlikely Patriot,Craig Ferguson,<no description>,Non-Fiction,3.96,17033,Non-Fiction Biography,american on purpose: the improbable adventures of an unlikely patriot craig ferguson non-fiction non-fiction biography <no description>
1172,"The Opal Deception  (Artemis Fowl, #4)",Eoin Colfer,<no description>,Young Adult,4.04,95638,Science Fiction Children Young Adult Fantasy Crime Mystery,"the opal deception  (artemis fowl, #4) eoin colfer young adult science fiction children young adult fantasy crime mystery <no description>"
7371,"Deception (Alex Delaware, #25)",Jonathan Kellerman,<no description>,Mystery,3.96,13026,Thriller Mystery Crime Psychology,"deception (alex delaware, #25) jonathan kellerman mystery thriller mystery crime psychology <no description>"
7938,"I, Michael Bennett (Michael Bennett, #5)","James Patterson, Michael Ledwidge",<no description>,Mystery,4.04,12464,Thriller Mystery Crime,"i, michael bennett (michael bennett, #5) james patterson, michael ledwidge mystery thriller mystery crime <no description>"
8087,The Lions of Al-Rassan,Guy Gavriel Kay,<no description>,Fantasy,4.27,13954,Romance Science Fiction Historical Fantasy History,the lions of al-rassan guy gavriel kay fantasy romance science fiction historical fantasy history <no description>
1423,Rose Madder,Stephen King,<no description>,Horror,3.66,70921,Thriller Science Fiction Fantasy Horror Crime Mystery,rose madder stephen king horror thriller science fiction fantasy horror crime mystery <no description>
6783,"Fate (My Blood Approves, #2)",Amanda Hocking,<no description>,Fantasy,3.99,18021,Romance Fantasy Young Adult,"fate (my blood approves, #2) amanda hocking fantasy romance fantasy young adult <no description>"
9444,"Journal 64 (Afdeling Q, #4)",Jussi Adler-Olsen,<no description>,Crime,4.04,5044,Thriller Mystery Crime,"journal 64 (afdeling q, #4) jussi adler-olsen crime thriller mystery crime <no description>"
8140,Brave New World Revisited,Aldous Huxley,<no description>,Classics,3.93,11073,Romance Psychology Science Fiction Classics Fantasy Philosophy History Non-Fiction,brave new world revisited aldous huxley classics romance psychology science fiction classics fantasy philosophy history non-fiction <no description>
9351,"Shine Not Burn (Shine Not Burn, #1)",Elle Casey,<no description>,Romance,4.07,14739,Romance,"shine not burn (shine not burn, #1) elle casey romance romance <no description>"
8019,Home,Toni Morrison,<no description>,Historical,3.71,11180,Classics History Historical,home toni morrison historical classics history historical <no description>
6340,"Shards of Honour  (Vorkosigan Saga, #1)",Lois McMaster Bujold,<no description>,Science Fiction,4.13,16756,Romance Fantasy Science Fiction,"shards of honour  (vorkosigan saga, #1) lois mcmaster bujold science fiction romance fantasy science fiction <no description>"
9648,Soul on Ice,Eldridge Cleaver,<no description>,Non-Fiction,3.95,10123,Psychology Classics Crime Philosophy History Non-Fiction Biography,soul on ice eldridge cleaver non-fiction psychology classics crime philosophy history non-fiction biography <no description>
875,"Wicked Lovely (Wicked Lovely, #1)",Melissa Marr,<no description>,Fantasy,3.69,131034,Romance Fantasy Young Adult,"wicked lovely (wicked lovely, #1) melissa marr fantasy romance fantasy young adult <no description>"
2298,Lies My Teacher Told Me,James W. Loewen,<no description>,History,3.96,37903,Classics History Non-Fiction,lies my teacher told me james w. loewen history classics history non-fiction <no description>
2644,Cane River,Lalita Tademy,<no description>,Historical,4.04,38013,Historical Classics History Non-Fiction Biography,cane river lalita tademy historical historical classics history non-fiction biography <no description>
7532,"Rusty Nailed (Cocktail, #2)",Alice Clayton,<no description>,Romance,3.97,22614,Romance,"rusty nailed (cocktail, #2) alice clayton romance romance <no description>"
1720,Amy & Roger's Epic Detour,Morgan Matson,<no description>,Young Adult,4.05,65273,Romance Young Adult Travel,amy & roger's epic detour morgan matson young adult romance young adult travel <no description>
5348,"The Land of Painted Caves (Earth's Children, #6)",Jean M. Auel,<no description>,Historical,3.24,19300,Romance Children Historical Classics History,"the land of painted caves (earth's children, #6) jean m. auel historical romance children historical classics history <no description>"
5933,The Housekeeper and the Professor,"Yōko Ogawa, Stephen Snyder",<no description>,Romance,3.94,16865,Romance,"the housekeeper and the professor yōko ogawa, stephen snyder romance romance <no description>"
841,"Lover Awakened (Black Dagger Brotherhood, #3)",J.R. Ward,<no description>,Romance,4.45,134249,Romance Fantasy,"lover awakened (black dagger brotherhood, #3) j.r. ward romance romance fantasy <no description>"
9938,"The Serpent of Venice (The Fool, #2)",Christopher Moore,<no description>,Fantasy,3.86,8573,Science Fiction Historical Classics Fantasy Horror History Mystery,"the serpent of venice (the fool, #2) christopher moore fantasy science fiction historical classics fantasy horror history mystery <no description>"
582,"Rich Dad, Poor Dad",Robert T. Kiyosaki,<no description>,Business,3.95,153764,Psychology Business Philosophy Self Help Non-Fiction Biography,"rich dad, poor dad robert t. kiyosaki business psychology business philosophy self help non-fiction biography <no description>"
205,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,<no description>,Fantasy,3.97,372566,Romance Thriller Science Fiction Historical Classics Fantasy Horror Mystery,"interview with the vampire (the vampire chronicles, #1) anne rice fantasy romance thriller science fiction historical classics fantasy horror mystery <no description>"
1642,Song of Solomon,Toni Morrison,<no description>,Classics,4.01,59756,Classics Historical,song of solomon toni morrison classics classics historical <no description>
2015,The Bridges of Madison County,Robert James Waller,<no description>,Romance,3.51,56428,Romance Classics Historical Non-Fiction,the bridges of madison county robert james waller romance romance classics historical non-fiction <no description>
3254,"The Stupidest Angel: A Heartwarming Tale of Christmas Terror (Pine Cove, #3)",Christopher Moore,<no description>,Fantasy,3.82,32000,Fantasy Horror Science Fiction,"the stupidest angel: a heartwarming tale of christmas terror (pine cove, #3) christopher moore fantasy fantasy horror science fiction <no description>"
7541,"I, Elizabeth",Rosalind Miles,<no description>,Historical,4.01,12132,Romance Historical History Non-Fiction Biography,"i, elizabeth rosalind miles historical romance historical history non-fiction biography <no description>"
906,Major Pettigrew's Last Stand,Helen Simonson,<no description>,Romance,3.87,97745,Romance Historical,major pettigrew's last stand helen simonson romance romance historical <no description>
632,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,<no description>,Young Adult,4.01,176433,Romance Young Adult Fantasy Science Fiction,"shatter me (shatter me, #1) tahereh mafi young adult romance young adult fantasy science fiction <no description>"
8421,One Breath Away,Heather Gudenkauf,<no description>,Thriller,3.98,13179,Thriller Young Adult Crime,one breath away heather gudenkauf thriller thriller young adult crime <no description>
7824,"Talon of the Silver Hawk (Conclave of Shadows, #1)",Raymond E. Feist,<no description>,Fantasy,4.01,13120,Fantasy Science Fiction,"talon of the silver hawk (conclave of shadows, #1) raymond e. feist fantasy fantasy science fiction <no description>"
1975,"The Penultimate Peril (A Series of Unfortunate Events, #12)","Lemony Snicket, Brett Helquist",<no description>,Young Adult,4.02,67482,Children Classics Young Adult Fantasy Mystery,"the penultimate peril (a series of unfortunate events, #12) lemony snicket, brett helquist young adult children classics young adult fantasy mystery <no description>"
163,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,<no description>,Fantasy,4.35,271576,Romance Children Fantasy Young Adult Mystery,"the lost hero (the heroes of olympus, #1) rick riordan fantasy romance children fantasy young adult mystery <no description>"
4999,Tartuffe,"Molière, Martin Sorrell",<no description>,Classics,3.66,21061,Classics Poetry Historical,"tartuffe molière, martin sorrell classics classics poetry historical <no description>"
1244,Wintergirls,Laurie Halse Anderson,<no description>,Young Adult,3.98,87665,Young Adult Fantasy Psychology,wintergirls laurie halse anderson young adult young adult fantasy psychology <no description>
9451,"Death at La Fenice (Commissario Brunetti, #1)",Donna Leon,<no description>,Mystery,3.81,11705,Thriller Historical Travel Crime Mystery,"death at la fenice (commissario brunetti, #1) donna leon mystery thriller historical travel crime mystery <no description>"
7765,"Ex-Heroes (Ex-Heroes, #1)",Peter Clines,<no description>,Horror,3.87,5354,Thriller Science Fiction Comics Fantasy Horror,"ex-heroes (ex-heroes, #1) peter clines horror thriller science fiction comics fantasy horror <no description>"
4714,Britt-Marie Was Here,"Fredrik Backman, Henning Koch, سمانه پرهیزکاری",<no description>,Fiction,4.07,21737,,"britt-marie was here fredrik backman, henning koch, سمانه پرهیزکاری fiction  <no description>"
876,Curious George,H.A. Rey,<no description>,Children,4.13,105473,Classics Fantasy Young Adult Children,curious george h.a. rey children classics fantasy young adult children <no description>
1432,The Communist Manifesto,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",<no description>,Philosophy,3.51,56464,Philosophy History Classics Non-Fiction,"the communist manifesto karl marx, friedrich engels, gareth stedman jones philosophy philosophy history classics non-fiction <no description>"
8739,One Hundred Names,Cecelia Ahern,<no description>,Romance,3.75,10994,Romance Mystery,one hundred names cecelia ahern romance romance mystery <no description>
6869,Six Days of the Condor,James Grady,<no description>,Thriller,4.08,13779,Thriller Mystery Classics Crime,six days of the condor james grady thriller thriller mystery classics crime <no description>
4644,"Eona: The Last Dragoneye (Eon, #2)",Alison Goodman,<no description>,Fantasy,4.12,29756,Romance Science Fiction Historical Fantasy Young Adult Mystery,"eona: the last dragoneye (eon, #2) alison goodman fantasy romance science fiction historical fantasy young adult mystery <no description>"
5081,American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,<no description>,History,3.9,17375,Philosophy History Non-Fiction Biography,american sphinx: the character of thomas jefferson joseph j. ellis history philosophy history non-fiction biography <no description>
5784,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,Neil Shubin,<no description>,Non-Fiction,3.97,14784,History Non-Fiction,your inner fish: a journey into the 3.5-billion-year history of the human body neil shubin non-fiction history non-fiction <no description>
9139,Carrie / 'Salem's Lot / The Shining,Stephen King,<no description>,Horror,4.52,11063,Thriller Science Fiction Classics Fantasy Horror Mystery,carrie / 'salem's lot / the shining stephen king horror thriller science fiction classics fantasy horror mystery <no description>
7617,"Dragon's Oath (House of Night Novellas, #1)","P.C. Cast, Kristin Cast",<no description>,Young Adult,4.06,16558,Romance Young Adult Fantasy Horror,"dragon's oath (house of night novellas, #1) p.c. cast, kristin cast young adult romance young adult fantasy horror <no description>"
8040,"Envy (Fallen Angels, #3)",J.R. Ward,<no description>,Romance,4.21,15836,Romance Fantasy Mystery,"envy (fallen angels, #3) j.r. ward romance romance fantasy mystery <no description>"
7956,"Always You (Best Friend, #1)",Kirsty Moseley,<no description>,Romance,3.96,18043,Romance Young Adult,"always you (best friend, #1) kirsty moseley romance romance young adult <no description>"
9438,"Tunnels (Tunnels, #1)","Roderick Gordon, Brian  Williams",<no description>,Fantasy,3.57,11678,Thriller Science Fiction Children Fantasy Young Adult Mystery,"tunnels (tunnels, #1) roderick gordon, brian  williams fantasy thriller science fiction children fantasy young adult mystery <no description>"
2857,Crocodile on the Sandbank (Amelia Peabody #1),Elizabeth Peters,<no description>,Mystery,4.02,44395,Romance Thriller Historical Travel Crime History Mystery,crocodile on the sandbank (amelia peabody #1) elizabeth peters mystery romance thriller historical travel crime history mystery <no description>
1862,Heir to the Empire (Star Wars: The Thrawn Trilogy #1),Timothy Zahn,<no description>,Science Fiction,4.12,50300,Fantasy Science Fiction Young Adult,heir to the empire (star wars: the thrawn trilogy #1) timothy zahn science fiction fantasy science fiction young adult <no description>
2660,As a Man Thinketh,James Allen,<no description>,Non-Fiction,4.29,29122,Psychology Classics Business Philosophy Self Help Non-Fiction,as a man thinketh james allen non-fiction psychology classics business philosophy self help non-fiction <no description>
3385,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,Andrew Ross Sorkin,<no description>,Non-Fiction,4.09,25493,Business Crime History Horror Non-Fiction,too big to fail: the inside story of how wall street and washington fought to save the financial system from crisis — and themselves andrew ross sorkin non-fiction business crime history horror non-fiction <no description>
9565,Winter Stroll (Winter #2),Elin Hilderbrand,<no description>,Romance,3.7,8397,Romance,winter stroll (winter #2) elin hilderbrand romance romance <no description>
9777,Half Way Home,Hugh Howey,<no description>,Science Fiction,3.7,5012,Thriller Science Fiction Young Adult Fantasy Mystery,half way home hugh howey science fiction thriller science fiction young adult fantasy mystery <no description>
8091,Prayers for Sale,Sandra Dallas,<no description>,Historical,3.83,13730,Romance History Historical,prayers for sale sandra dallas historical romance history historical <no description>
8348,The Lonely Polygamist,Brady Udall,<no description>,Historical,3.5,9773,Historical,the lonely polygamist brady udall historical historical <no description>
7463,Saving Faith,David Baldacci,<no description>,Thriller,3.82,13377,Thriller Mystery Crime Romance,saving faith david baldacci thriller thriller mystery crime romance <no description>
6887,Day Watch (Watch #2),"Sergei Lukyanenko, Andrew Bromfield",<no description>,Fantasy,4.05,13812,Romance Thriller Science Fiction Fantasy Horror Young Adult Mystery,"day watch (watch #2) sergei lukyanenko, andrew bromfield fantasy romance thriller science fiction fantasy horror young adult mystery <no description>"
4734,Not My Father's Son,Alan Cumming,<no description>,Non-Fiction,4.0,11436,History Mystery Non-Fiction Biography,not my father's son alan cumming non-fiction history mystery non-fiction biography <no description>
3332,The Coldest Girl in Coldtown,Holly Black,<no description>,Young Adult,3.86,37682,Romance Science Fiction Young Adult Fantasy Horror Mystery,the coldest girl in coldtown holly black young adult romance science fiction young adult fantasy horror mystery <no description>
9007,"Intertwined (Intertwined, #1)",Gena Showalter,<no description>,Young Adult,3.87,16399,Romance Mystery Young Adult Fantasy,"intertwined (intertwined, #1) gena showalter young adult romance mystery young adult fantasy <no description>"
8636,"Vector Prime (Star Wars: The New Jedi Order, #1)",R.A. Salvatore,<no description>,Science Fiction,3.79,10769,Fantasy Science Fiction,"vector prime (star wars: the new jedi order, #1) r.a. salvatore science fiction fantasy science fiction <no description>"
6405,The Crow Road,Iain Banks,<no description>,Mystery,4.07,14365,Thriller Science Fiction Classics Crime Mystery,the crow road iain banks mystery thriller science fiction classics crime mystery <no description>
8347,A Night to Remember,"Walter Lord, Nathaniel Philbrick",<no description>,Non-Fiction,4.0,11475,Historical Classics Young Adult Travel Non-Fiction Biography,"a night to remember walter lord, nathaniel philbrick non-fiction historical classics young adult travel non-fiction biography <no description>"
9465,"Ultimate Spider-Man, Volume 1: Power and Responsibility","Brian Michael Bendis, Mark Bagley",<no description>,Comics,4.06,10462,Science Fiction Graphic Novels Comics Fantasy Young Adult,"ultimate spider-man, volume 1: power and responsibility brian michael bendis, mark bagley comics science fiction graphic novels comics fantasy young adult <no description>"
7061,"Beautiful Bombshell (Beautiful Bastard, #2.5)",Christina Lauren,<no description>,Romance,4.06,23755,Romance,"beautiful bombshell (beautiful bastard, #2.5) christina lauren romance romance <no description>"
2097,Demian. Die Geschichte von Emil Sinclairs Jugend,Hermann Hesse,<no description>,Classics,4.1,37459,Psychology Historical Classics Young Adult Fantasy Philosophy,demian. die geschichte von emil sinclairs jugend hermann hesse classics psychology historical classics young adult fantasy philosophy <no description>
2004,Travels with Charley: In Search of America,John Steinbeck,<no description>,Non-Fiction,4.07,45856,Classics Travel History Non-Fiction Biography,travels with charley: in search of america john steinbeck non-fiction classics travel history non-fiction biography <no description>
8805,Hot Water Music,Charles Bukowski,<no description>,Poetry,3.93,8815,Classics Poetry Non-Fiction,hot water music charles bukowski poetry classics poetry non-fiction <no description>
9733,"Darker After Midnight (Midnight Breed, #10)",Lara Adrian,<no description>,Romance,4.37,14264,Romance Fantasy Science Fiction,"darker after midnight (midnight breed, #10) lara adrian romance romance fantasy science fiction <no description>"
4677,For Women Only: What You Need to Know about the Inner Lives of Men,Shaunti Feldhahn,<no description>,Self Help,4.06,15385,Romance Psychology Business Self Help Non-Fiction,for women only: what you need to know about the inner lives of men shaunti feldhahn self help romance psychology business self help non-fiction <no description>
5018,"Theodore Boone: Kid Lawyer (Theodore Boone, #1)","John Grisham, Richard Thomas",<no description>,Mystery,3.72,19284,Thriller Children Young Adult Crime Mystery,"theodore boone: kid lawyer (theodore boone, #1) john grisham, richard thomas mystery thriller children young adult crime mystery <no description>"
7470,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm","Jim Butcher, Mark Powers, Ardian Syaf",<no description>,Fantasy,4.36,11953,Science Fiction Graphic Novels Comics Fantasy Horror Crime Mystery,"the dresden files:  storm front, volume 1-  the gathering storm jim butcher, mark powers, ardian syaf fantasy science fiction graphic novels comics fantasy horror crime mystery <no description>"
547,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",<no description>,Classics,3.8,159752,Thriller Science Fiction Classics Fantasy Horror,"the war of the worlds h.g. wells, arthur c. clarke classics thriller science fiction classics fantasy horror <no description>"
1450,"Small Favor (The Dresden Files, #10)",Jim Butcher,<no description>,Fantasy,4.43,70029,Thriller Science Fiction Fantasy Horror Crime Mystery,"small favor (the dresden files, #10) jim butcher fantasy thriller science fiction fantasy horror crime mystery <no description>"
3987,The Things We Wish Were True,Marybeth Mayhew Whalen,<no description>,Mystery,3.83,20868,Thriller Mystery Crime,the things we wish were true marybeth mayhew whalen mystery thriller mystery crime <no description>
6901,"The Diamond of Darkhold (Book of Ember, #4)",Jeanne DuPrau,<no description>,Young Adult,3.79,18425,Science Fiction Children Young Adult Fantasy Mystery,"the diamond of darkhold (book of ember, #4) jeanne duprau young adult science fiction children young adult fantasy mystery <no description>"
2611,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",Terry Pratchett,<no description>,Fantasy,4.29,43460,Fantasy Science Fiction Young Adult Children,"a hat full of sky (discworld, #32; tiffany aching, #2) terry pratchett fantasy fantasy science fiction young adult children <no description>"
1901,"Shadowfever (Fever, #5)",Karen Marie Moning,<no description>,Fantasy,4.46,73030,Romance Fantasy Mystery Young Adult,"shadowfever (fever, #5) karen marie moning fantasy romance fantasy mystery young adult <no description>"
3921,"Prodigal Son (Dean Koontz's Frankenstein, #1)","Dean Koontz, Kevin J. Anderson, Scott Brick",<no description>,Horror,4.01,25871,Thriller Science Fiction Classics Fantasy Horror Crime Mystery,"prodigal son (dean koontz's frankenstein, #1) dean koontz, kevin j. anderson, scott brick horror thriller science fiction classics fantasy horror crime mystery <no description>"
