book_id,title,author,description,genres,avg_rating,num_ratings,tags,combined_text
9738,"Dirty (Dive Bar, #1)",Kylie Scott,<no description>,Romance,3.92,13948,Romance,"dirty (dive bar, #1) kylie scott romance romance <no description>"
9739,Halo: Ghosts of Onyx,Eric S. Nylund,<no description>,Science Fiction,4.15,7997,Thriller Fantasy Science Fiction Young Adult,halo: ghosts of onyx eric s. nylund science fiction thriller fantasy science fiction young adult <no description>
9740,"Percy Jackson and the Sword of Hades (Percy Jackson and the Olympians, #4.5)",Rick Riordan,<no description>,Young Adult,4.28,14502,Young Adult Fantasy Children,"percy jackson and the sword of hades (percy jackson and the olympians, #4.5) rick riordan young adult young adult fantasy children <no description>"
9741,"The Walking Dead, Vol. 13: Too Far Gone","Robert Kirkman, Charlie Adlard, Cliff Rathburn",<no description>,Graphic Novels,4.23,11521,Thriller Romance Science Fiction Graphic Novels Comics Fantasy Horror,"the walking dead, vol. 13: too far gone robert kirkman, charlie adlard, cliff rathburn graphic novels thriller romance science fiction graphic novels comics fantasy horror <no description>"
9742,"Mates, Dates, and Inflatable Bras (Mates, Dates, #1)",Cathy Hopkins,<no description>,Young Adult,3.73,10270,Romance Young Adult,"mates, dates, and inflatable bras (mates, dates, #1) cathy hopkins young adult romance young adult <no description>"
9743,Going After Cacciato,Tim O'Brien,<no description>,Historical,3.9,9188,Historical Classics Fantasy History Non-Fiction,going after cacciato tim o'brien historical historical classics fantasy history non-fiction <no description>
9744,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)","Roger Lea MacBride, David Gilleece",<no description>,Historical,3.83,14135,Children Historical Classics Young Adult History Non-Fiction Biography,"little house on rocky ridge (little house: the rocky ridge years, #1) roger lea macbride, david gilleece historical children historical classics young adult history non-fiction biography <no description>"
9745,"Not Quite Dating (Not Quite, #1)",Catherine Bybee,<no description>,Romance,3.88,7880,Romance,"not quite dating (not quite, #1) catherine bybee romance romance <no description>"
9746,In a People House,"Dr. Seuss, Theo LeSieg, Roy McKie",<no description>,Children,4.13,11977,Children Poetry Classics Fantasy Young Adult,"in a people house dr. seuss, theo lesieg, roy mckie children children poetry classics fantasy young adult <no description>"
9747,"Kindred in Death (In Death, #29)",J.D. Robb,<no description>,Mystery,4.31,13207,Romance Thriller Science Fiction Fantasy Crime Mystery,"kindred in death (in death, #29) j.d. robb mystery romance thriller science fiction fantasy crime mystery <no description>"
9748,Lucky You,Carl Hiaasen,<no description>,Mystery,3.84,9144,Thriller Mystery Crime Romance,lucky you carl hiaasen mystery thriller mystery crime romance <no description>
9749,Hunters of Dune (Dune Chronicles #7),"Brian Herbert, Kevin J. Anderson",<no description>,Science Fiction,3.62,9121,Classics Fantasy Science Fiction,"hunters of dune (dune chronicles #7) brian herbert, kevin j. anderson science fiction classics fantasy science fiction <no description>"
9750,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free",Héctor Tobar,<no description>,Non-Fiction,3.9,6123,History Non-Fiction Biography,"deep down dark: the untold stories of 33 men buried in a chilean mine, and the miracle that set them free héctor tobar non-fiction history non-fiction biography <no description>"
9751,How Should We Then Live? The Rise and Decline of Western Thought and Culture,Francis A. Schaeffer,<no description>,Non-Fiction,4.16,9124,Psychology Classics Philosophy History Non-Fiction,how should we then live? the rise and decline of western thought and culture francis a. schaeffer non-fiction psychology classics philosophy history non-fiction <no description>
9752,Belzhar,Meg Wolitzer,<no description>,Young Adult,3.46,10432,Romance Psychology Young Adult Fantasy Mystery,belzhar meg wolitzer young adult romance psychology young adult fantasy mystery <no description>
9753,The Story of Ruby Bridges,"Robert Coles, George Ford",<no description>,Biography,4.41,9703,Children Historical Young Adult History Non-Fiction Biography,"the story of ruby bridges robert coles, george ford biography children historical young adult history non-fiction biography <no description>"
9754,Invitation to a Beheading,Vladimir Nabokov,<no description>,Classics,3.94,8812,Classics Fantasy Science Fiction Philosophy,invitation to a beheading vladimir nabokov classics classics fantasy science fiction philosophy <no description>
9755,"Debt Inheritance (Indebted, #1)",Pepper Winters,<no description>,Romance,3.79,14713,Romance Mystery Crime,"debt inheritance (indebted, #1) pepper winters romance romance mystery crime <no description>"
9756,The Midwife of Hope River,Patricia Harman,<no description>,Historical,4.0,7736,Romance History Historical,the midwife of hope river patricia harman historical romance history historical <no description>
9757,"Stand Tall, Molly Lou Melon","Patty Lovell, David Catrow",<no description>,Children,4.39,11397,Children,"stand tall, molly lou melon patty lovell, david catrow children children <no description>"
9758,The Complete Robot (Robot #0.3),Isaac Asimov,<no description>,Science Fiction,4.34,10362,Science Fiction Classics Fantasy Philosophy Mystery,the complete robot (robot #0.3) isaac asimov science fiction science fiction classics fantasy philosophy mystery <no description>
9759,Another Bullshit Night in Suck City,Nick Flynn,<no description>,Non-Fiction,3.77,8441,Poetry Non-Fiction Biography,another bullshit night in suck city nick flynn non-fiction poetry non-fiction biography <no description>
9760,"The Covenant (Abram's Daughters, #1)",Beverly  Lewis,<no description>,Romance,4.12,9408,Romance Young Adult Historical,"the covenant (abram's daughters, #1) beverly  lewis romance romance young adult historical <no description>"
9761,How Green Was My Valley,Richard Llewellyn,<no description>,Classics,4.16,10648,Romance Historical Classics Young Adult History Non-Fiction,how green was my valley richard llewellyn classics romance historical classics young adult history non-fiction <no description>
9762,Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not!,"Robert T. Kiyosaki, Sharon L. Lechter",<no description>,Non-Fiction,3.94,7950,Business Self Help Non-Fiction,"rich dad's guide to investing: what the rich invest in that the poor and middle class do not! robert t. kiyosaki, sharon l. lechter non-fiction business self help non-fiction <no description>"
9763,The Chosen One,Carol Lynch Williams,<no description>,Young Adult,3.85,12865,Romance Young Adult Thriller,the chosen one carol lynch williams young adult romance young adult thriller <no description>
9764,The Negotiator,Frederick Forsyth,<no description>,Thriller,3.95,8683,Thriller Mystery Crime,the negotiator frederick forsyth thriller thriller mystery crime <no description>
9765,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal","Jim Loehr, Tony Schwartz",<no description>,Business,4.03,8437,Business Psychology Self Help Non-Fiction,"the power of full engagement: managing energy, not time, is the key to high performance and personal renewal jim loehr, tony schwartz business business psychology self help non-fiction <no description>"
9766,The Decline and Fall of the Roman Empire,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",<no description>,History,3.96,8182,Historical Classics Philosophy History Non-Fiction,"the decline and fall of the roman empire edward gibbon, daniel j. boorstin, gian battista piranesi, hans-friedrich mueller history historical classics philosophy history non-fiction <no description>"
9767,Ox-Cart Man (Picture Puffin),"Donald Hall, Barbara Cooney",<no description>,Children,4.03,12019,Historical Children Poetry Classics Travel History,"ox-cart man (picture puffin) donald hall, barbara cooney children historical children poetry classics travel history <no description>"
9768,"Wild Seed (Patternmaster, #1)",Octavia E. Butler,<no description>,Science Fiction,4.22,9711,Romance Science Fiction Historical Classics Fantasy,"wild seed (patternmaster, #1) octavia e. butler science fiction romance science fiction historical classics fantasy <no description>"
9769,The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer,Jenny Han,<no description>,Young Adult,4.46,9308,Romance Young Adult,the summer i turned pretty trilogy: the summer i turned pretty; it's not summer without you; we'll always have summer jenny han young adult romance young adult <no description>
9770,مخطوطة بن إسحاق: مدينة الموتى,حسن الجندي,<no description>,Horror,3.76,8103,Horror Fantasy,مخطوطة بن إسحاق: مدينة الموتى حسن الجندي horror horror fantasy <no description>
9771,Those Girls,Chevy Stevens,<no description>,Thriller,3.85,10253,Thriller Mystery Crime,those girls chevy stevens thriller thriller mystery crime <no description>
9772,The Amateur Marriage,Anne Tyler,<no description>,Historical,3.59,11527,Romance Historical,the amateur marriage anne tyler historical romance historical <no description>
9773,"The Voyages of Doctor Dolittle (Doctor Dolittle, #2)","Hugh Lofting, Michael Hague",<no description>,Fantasy,4.0,11534,Historical Children Fantasy Young Adult Travel,"the voyages of doctor dolittle (doctor dolittle, #2) hugh lofting, michael hague fantasy historical children fantasy young adult travel <no description>"
9774,"Mortal Coil (Skulduggery Pleasant, #5)",Derek Landy,<no description>,Fantasy,4.48,10972,Romance Children Fantasy Young Adult Horror Crime Mystery,"mortal coil (skulduggery pleasant, #5) derek landy fantasy romance children fantasy young adult horror crime mystery <no description>"
9775,"Sweet Tooth, Volume 1: Out of the Deep Woods","Jeff Lemire, José Villarrubia, Carlos M. Mangual",<no description>,Graphic Novels,3.9,11306,Science Fiction Graphic Novels Comics Fantasy Young Adult Horror,"sweet tooth, volume 1: out of the deep woods jeff lemire, josé villarrubia, carlos m. mangual graphic novels science fiction graphic novels comics fantasy young adult horror <no description>"
9776,"Seventh Grave and No Body (Charley Davidson, #7)",Darynda Jones,<no description>,Romance,4.4,13598,Romance Fantasy Mystery Crime,"seventh grave and no body (charley davidson, #7) darynda jones romance romance fantasy mystery crime <no description>"
9777,Half Way Home,Hugh Howey,<no description>,Science Fiction,3.7,5012,Thriller Science Fiction Young Adult Fantasy Mystery,half way home hugh howey science fiction thriller science fiction young adult fantasy mystery <no description>
9778,Captain Blood,Rafael Sabatini,<no description>,Classics,4.16,9714,Romance Thriller Historical Classics Fantasy Young Adult Crime History,captain blood rafael sabatini classics romance thriller historical classics fantasy young adult crime history <no description>
9779,Iron Man: Extremis,"Warren Ellis, Adi Granov",<no description>,Comics,4.08,9338,Graphic Novels Fantasy Science Fiction Comics,"iron man: extremis warren ellis, adi granov comics graphic novels fantasy science fiction comics <no description>"
9780,Necronomicon: The Best Weird Tales,"H.P. Lovecraft, Les Edwards, Stephen Jones",<no description>,Horror,4.29,8344,Science Fiction Classics Fantasy Horror Mystery,"necronomicon: the best weird tales h.p. lovecraft, les edwards, stephen jones horror science fiction classics fantasy horror mystery <no description>"
9781,Maid-sama! Vol. 02 (Maid-sama! #2),Hiro Fujiwara,<no description>,Romance,4.53,9843,Romance Graphic Novels Young Adult Comics,maid-sama! vol. 02 (maid-sama! #2) hiro fujiwara romance romance graphic novels young adult comics <no description>
9782,"The Remaining (The Remaining, #1)",D.J. Molles,<no description>,Horror,4.08,8306,Thriller Science Fiction Fantasy Horror Mystery,"the remaining (the remaining, #1) d.j. molles horror thriller science fiction fantasy horror mystery <no description>"
9783,"Batman, Volume 3: Death of the Family","Scott Snyder, Greg Capullo, Jonathan Glapion",<no description>,Graphic Novels,4.33,8229,Thriller Science Fiction Graphic Novels Comics Fantasy Young Adult Crime Horror Mystery,"batman, volume 3: death of the family scott snyder, greg capullo, jonathan glapion graphic novels thriller science fiction graphic novels comics fantasy young adult crime horror mystery <no description>"
9784,Selected Poems,"E.E. Cummings, Richard S. Kennedy",<no description>,Poetry,4.22,11174,Romance Poetry Classics Non-Fiction Biography,"selected poems e.e. cummings, richard s. kennedy poetry romance poetry classics non-fiction biography <no description>"
9785,La Mécanique du cœur,Mathias Malzieu,<no description>,Fantasy,3.6,5497,Romance Science Fiction Historical Fantasy Young Adult,la mécanique du cœur mathias malzieu fantasy romance science fiction historical fantasy young adult <no description>
9786,The Good Father,Diane Chamberlain,<no description>,Romance,3.94,10068,Romance Mystery Children,the good father diane chamberlain romance romance mystery children <no description>
9787,We Are Called to Rise,Laura  McBride,<no description>,Fiction,3.94,5687,,we are called to rise laura  mcbride fiction  <no description>
9788,Hope: A Memoir of Survival in Cleveland,"Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan",<no description>,Non-Fiction,4.27,3799,Crime History Mystery Non-Fiction Biography,"hope: a memoir of survival in cleveland amanda berry, gina dejesus, mary jordan, kevin sullivan non-fiction crime history mystery non-fiction biography <no description>"
9789,"Night Probe! (Dirk Pitt, #6)",Clive Cussler,<no description>,Thriller,3.89,10705,Thriller Science Fiction Historical Crime Mystery,"night probe! (dirk pitt, #6) clive cussler thriller thriller science fiction historical crime mystery <no description>"
9790,The Story of B: An Adventure of the Mind and Spirit,Daniel Quinn,<no description>,Philosophy,4.11,7730,Psychology Science Fiction Classics Fantasy Philosophy History Non-Fiction,the story of b: an adventure of the mind and spirit daniel quinn philosophy psychology science fiction classics fantasy philosophy history non-fiction <no description>
9791,A Window Opens,Elisabeth Egan,<no description>,Romance,3.53,8544,Romance,a window opens elisabeth egan romance romance <no description>
9792,The Knockoff,"Lucy Sykes, Jo Piazza",<no description>,Romance,3.63,7861,Romance,"the knockoff lucy sykes, jo piazza romance romance <no description>"
9793,Strangers on a Train,Patricia Highsmith,<no description>,Classics,3.82,9788,Thriller Psychology Classics Horror Crime Mystery,strangers on a train patricia highsmith classics thriller psychology classics horror crime mystery <no description>
9794,Unless,Carol Shields,<no description>,Fiction,3.63,9822,,unless carol shields fiction  <no description>
9795,"Silent in the Grave (Lady Julia Grey, #1)",Deanna Raybourn,<no description>,Mystery,3.91,13731,Romance Thriller Historical Fantasy Crime History Mystery,"silent in the grave (lady julia grey, #1) deanna raybourn mystery romance thriller historical fantasy crime history mystery <no description>"
9796,"A Kiss for Little Bear (An I Can Read Book) by Minarik, Else Holmelund [1984]","Else Holmelund Minarik, Maurice Sendak",<no description>,Children,4.31,11063,Classics Fantasy Children,"a kiss for little bear (an i can read book) by minarik, else holmelund [1984] else holmelund minarik, maurice sendak children classics fantasy children <no description>"
9797,"Command Authority (Jack Ryan Universe, #16)","Tom Clancy, Mark Greaney",<no description>,Thriller,4.08,6805,Thriller Mystery Crime,"command authority (jack ryan universe, #16) tom clancy, mark greaney thriller thriller mystery crime <no description>"
9798,"Bleach, Volume 03",Tite Kubo,<no description>,Fantasy,4.31,11365,Graphic Novels Comics Fantasy Young Adult Horror,"bleach, volume 03 tite kubo fantasy graphic novels comics fantasy young adult horror <no description>"
9799,"The Space Between (Outlander, #7.5)",Diana Gabaldon,<no description>,Historical,4.22,10814,Romance Science Fiction Historical Fantasy History Mystery,"the space between (outlander, #7.5) diana gabaldon historical romance science fiction historical fantasy history mystery <no description>"
9800,Cinderella,"Loek Koopmans, Charles Perrault, Anthea Bell",<no description>,Classics,4.22,9836,Romance Children Classics Fantasy Young Adult,"cinderella loek koopmans, charles perrault, anthea bell classics romance children classics fantasy young adult <no description>"
9801,Zoya,Danielle Steel,<no description>,Romance,3.95,10358,Romance History Classics Historical,zoya danielle steel romance romance history classics historical <no description>
9802,Rump: The True Story of Rumpelstiltskin,Liesl Shurtliff,<no description>,Fantasy,4.04,11376,Fantasy Young Adult Children,rump: the true story of rumpelstiltskin liesl shurtliff fantasy fantasy young adult children <no description>
9803,The Berenstain Bears and Too Much TV,"Stan Berenstain, Jan Berenstain",<no description>,Children,4.0,11036,Classics Fantasy Young Adult Children,"the berenstain bears and too much tv stan berenstain, jan berenstain children classics fantasy young adult children <no description>"
9804,"Heartstone (Matthew Shardlake, #5)",C.J. Sansom,<no description>,Historical,4.31,8297,Thriller Historical Crime History Mystery,"heartstone (matthew shardlake, #5) c.j. sansom historical thriller historical crime history mystery <no description>"
9805,Open Season,Linda Howard,<no description>,Romance,4.01,14653,Romance Mystery Crime Thriller,open season linda howard romance romance mystery crime thriller <no description>
9806,"One Piece, Volume 38: Rocketman!! (One Piece, #38)",Eiichirō Oda,<no description>,Fantasy,4.63,8441,Graphic Novels Fantasy Young Adult Comics,"one piece, volume 38: rocketman!! (one piece, #38) eiichirō oda fantasy graphic novels fantasy young adult comics <no description>"
9807,"Corrupt (Devil's Night, #1)","Penelope Douglas, Jeremy York, Tatiana Sokolov",<no description>,Romance,4.04,13760,Romance Thriller Young Adult Crime Mystery,"corrupt (devil's night, #1) penelope douglas, jeremy york, tatiana sokolov romance romance thriller young adult crime mystery <no description>"
9808,The Center Cannot Hold: My Journey Through Madness,Elyn R. Saks,<no description>,Non-Fiction,4.22,7533,Psychology Non-Fiction Biography,the center cannot hold: my journey through madness elyn r. saks non-fiction psychology non-fiction biography <no description>
9809,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Marie Kondō,<no description>,Non-Fiction,3.82,10483,Psychology Philosophy Self Help Non-Fiction Biography,spark joy: an illustrated master class on the art of organizing and tidying up marie kondō non-fiction psychology philosophy self help non-fiction biography <no description>
9810,The Afghan,Frederick Forsyth,<no description>,Thriller,3.64,7792,Thriller Historical Crime History Mystery,the afghan frederick forsyth thriller thriller historical crime history mystery <no description>
9811,"The Bite Before Christmas (Argeneau, #15.5; Night Huntress, #6.5)","Lynsay Sands, Jeaniene Frost",<no description>,Romance,4.16,14209,Romance Fantasy,"the bite before christmas (argeneau, #15.5; night huntress, #6.5) lynsay sands, jeaniene frost romance romance fantasy <no description>"
9812,Frederica,Georgette Heyer,<no description>,Romance,4.15,12198,Romance History Classics Historical,frederica georgette heyer romance romance history classics historical <no description>
9813,Perfect,Natasha Friend,<no description>,Young Adult,3.77,11497,Romance Children Young Adult Psychology,perfect natasha friend young adult romance children young adult psychology <no description>
9814,"Champions of the Force (Star Wars: The Jedi Academy Trilogy, #3)",Kevin J. Anderson,<no description>,Science Fiction,3.67,10605,Fantasy Science Fiction Young Adult Travel,"champions of the force (star wars: the jedi academy trilogy, #3) kevin j. anderson science fiction fantasy science fiction young adult travel <no description>"
9815,Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treat,Martha Stewart,<no description>,Cooking,4.11,8317,Cooking Non-Fiction,martha stewart's cupcakes: 175 inspired ideas for everyone's favorite treat martha stewart cooking cooking non-fiction <no description>
9816,Neighbor Dearest,Penelope Ward,<no description>,Romance,4.23,10891,Romance,neighbor dearest penelope ward romance romance <no description>
9817,Vampires are Forever (Argeneau #8),Lynsay Sands,<no description>,Romance,4.25,15403,Romance Fantasy Mystery,vampires are forever (argeneau #8) lynsay sands romance romance fantasy mystery <no description>
9818,The Lion King (Disney's Wonderful World of Reading),Justine Korman Fontes,<no description>,Children,4.48,9247,Classics Fantasy Romance Children,the lion king (disney's wonderful world of reading) justine korman fontes children classics fantasy romance children <no description>
9819,Two Years Before the Mast: A Sailor's Life at Sea,Richard Henry Dana Jr.,<no description>,Classics,3.96,8492,Historical Classics Travel History Non-Fiction Biography,two years before the mast: a sailor's life at sea richard henry dana jr. classics historical classics travel history non-fiction biography <no description>
9820,"Think Twice (Rosato & Associates, #11)",Lisa Scottoline,<no description>,Mystery,3.62,10211,Thriller Mystery Crime Romance,"think twice (rosato & associates, #11) lisa scottoline mystery thriller mystery crime romance <no description>"
9821,The Art of Amy Brown,"Amy Brown, Charles  de Lint",<no description>,Fantasy,4.04,8637,Fantasy Non-Fiction Young Adult,"the art of amy brown amy brown, charles  de lint fantasy fantasy non-fiction young adult <no description>"
9822,Owl Babies,"Martin Waddell, Patrick Benson",<no description>,Children,4.19,11299,Classics Children,"owl babies martin waddell, patrick benson children classics children <no description>"
9823,The Turner House,Angela Flournoy,<no description>,Historical,3.64,8645,Historical,the turner house angela flournoy historical historical <no description>
9824,Danger in the Shadows (O'Malley #0.5),Dee Henderson,<no description>,Romance,4.33,10333,Romance Thriller Young Adult Crime Mystery,danger in the shadows (o'malley #0.5) dee henderson romance romance thriller young adult crime mystery <no description>
9825,Trouble,Samantha Towle,<no description>,Romance,4.0,13959,Romance Young Adult,trouble samantha towle romance romance young adult <no description>
9826,Animal-Speak: The Spiritual & Magical Powers of Creatures Great & Small,"Ted Andrews, Winston Allen, Margaret K. Andrews",<no description>,Non-Fiction,4.25,8581,Philosophy Psychology Self Help Non-Fiction,"animal-speak: the spiritual & magical powers of creatures great & small ted andrews, winston allen, margaret k. andrews non-fiction philosophy psychology self help non-fiction <no description>"
9827,"Summer on Blossom Street (Blossom Street, #6)",Debbie Macomber,<no description>,Romance,4.19,10681,Romance Mystery,"summer on blossom street (blossom street, #6) debbie macomber romance romance mystery <no description>"
9828,Whitethorn Woods,Maeve Binchy,<no description>,Romance,3.59,10409,Romance Mystery,whitethorn woods maeve binchy romance romance mystery <no description>
9829,طه الغريب,محمد صادق,<no description>,Romance,3.67,7662,Romance,طه الغريب محمد صادق romance romance <no description>
9830,Broken for You,Stephanie Kallos,<no description>,Historical,3.8,10014,Thriller Historical,broken for you stephanie kallos historical thriller historical <no description>
9831,White Girl Problems,Babe Walker,<no description>,Non-Fiction,3.73,8242,Non-Fiction Biography,white girl problems babe walker non-fiction non-fiction biography <no description>
9832,"Birdman (Jack Caffery, #1)",Mo Hayder,<no description>,Mystery,3.88,9726,Thriller Mystery Horror Crime,"birdman (jack caffery, #1) mo hayder mystery thriller mystery horror crime <no description>"
9833,Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time,Mark    Adams,<no description>,Travel,3.8,8650,History Travel Non-Fiction Biography,turn right at machu picchu: rediscovering the lost city one step at a time mark    adams travel history travel non-fiction biography <no description>
9834,The Map That Changed the World,Simon Winchester,<no description>,History,3.81,9131,Historical Travel History Non-Fiction Biography,the map that changed the world simon winchester history historical travel history non-fiction biography <no description>
9835,"Lake in the Clouds (Wilderness, #3)",Sara Donati,<no description>,Historical,4.31,9223,Romance Historical Fantasy History Mystery,"lake in the clouds (wilderness, #3) sara donati historical romance historical fantasy history mystery <no description>"
9836,"Tyrant (King, #2)",T.M. Frazier,<no description>,Romance,4.39,18258,Romance Mystery Crime Thriller,"tyrant (king, #2) t.m. frazier romance romance mystery crime thriller <no description>"
9837,Grasshopper Jungle,Andrew  Smith,<no description>,Young Adult,3.66,11890,Young Adult Fantasy Science Fiction,grasshopper jungle andrew  smith young adult young adult fantasy science fiction <no description>
9838,"The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion","Perry Moore, Andrew Adamson, C.S. Lewis",<no description>,Fantasy,4.48,7328,Classics Fantasy Non-Fiction Science Fiction,"the chronicles of narnia - the lion, the witch, and the wardrobe official illustrated movie companion perry moore, andrew adamson, c.s. lewis fantasy classics fantasy non-fiction science fiction <no description>"
9839,Antigone,Jean Anouilh,<no description>,Classics,3.8,10449,Classics History Philosophy Historical,antigone jean anouilh classics classics history philosophy historical <no description>
9840,Crooked Little Lies,Barbara Taylor Sissel,<no description>,Mystery,3.52,7668,Thriller Mystery Crime Romance,crooked little lies barbara taylor sissel mystery thriller mystery crime romance <no description>
9841,Blackberry Wine,Joanne Harris,<no description>,Romance,3.78,9558,Romance Historical Fantasy Travel Cooking,blackberry wine joanne harris romance romance historical fantasy travel cooking <no description>
9842,Humans of New York: Stories,Brandon Stanton,<no description>,Non-Fiction,4.5,12527,Travel Non-Fiction Young Adult Biography,humans of new york: stories brandon stanton non-fiction travel non-fiction young adult biography <no description>
9843,"The Other Side of Dawn (Tomorrow, #7)",John Marsden,<no description>,Young Adult,4.21,10443,Thriller Young Adult Science Fiction,"the other side of dawn (tomorrow, #7) john marsden young adult thriller young adult science fiction <no description>"
9844,"Life Before Legend: Stories of the Criminal and the Prodigy (Legend, #0.5)",Marie Lu,<no description>,Young Adult,4.02,13933,Romance Young Adult Fantasy Science Fiction,"life before legend: stories of the criminal and the prodigy (legend, #0.5) marie lu young adult romance young adult fantasy science fiction <no description>"
9845,"Never Seduce a Scot (The Montgomerys and Armstrongs, #1)",Maya Banks,<no description>,Romance,4.19,15968,Romance Historical,"never seduce a scot (the montgomerys and armstrongs, #1) maya banks romance romance historical <no description>"
9846,The Tiger Who Came to Tea,Judith Kerr,<no description>,Children,4.23,10229,Classics Fantasy Children,the tiger who came to tea judith kerr children classics fantasy children <no description>
9847,"Without You, There Is No Us: My Time with the Sons of North Korea's Elite",Suki Kim,<no description>,Non-Fiction,3.85,8164,History Travel Non-Fiction Biography,"without you, there is no us: my time with the sons of north korea's elite suki kim non-fiction history travel non-fiction biography <no description>"
9848,"A Civil Campaign (Vorkosigan Saga, #12)",Lois McMaster Bujold,<no description>,Science Fiction,4.43,11823,Romance Fantasy Mystery Science Fiction,"a civil campaign (vorkosigan saga, #12) lois mcmaster bujold science fiction romance fantasy mystery science fiction <no description>"
9849,"The Wolves of Willoughby Chase (The Wolves Chronicles, #1)","Joan Aiken, Pat Marriott",<no description>,Fantasy,4.08,13463,Children Historical Classics Fantasy Young Adult Horror History Mystery,"the wolves of willoughby chase (the wolves chronicles, #1) joan aiken, pat marriott fantasy children historical classics fantasy young adult horror history mystery <no description>"
9850,The Egg,Andy Weir,<no description>,Science Fiction,4.13,10238,Philosophy Fantasy Science Fiction Psychology,the egg andy weir science fiction philosophy fantasy science fiction psychology <no description>
9851,"Vampire Knight, Vol. 3 (Vampire Knight, #3)","Matsuri Hino, Tomo Kimura",<no description>,Fantasy,4.27,13327,Romance Graphic Novels Comics Fantasy Young Adult Horror Mystery,"vampire knight, vol. 3 (vampire knight, #3) matsuri hino, tomo kimura fantasy romance graphic novels comics fantasy young adult horror mystery <no description>"
9852,The Scarlatti Inheritance,Robert Ludlum,<no description>,Thriller,3.82,9934,Thriller Mystery Crime Historical,the scarlatti inheritance robert ludlum thriller thriller mystery crime historical <no description>
9853,Bad Kitty,Nick Bruel,<no description>,Children,4.18,10884,Graphic Novels Fantasy Children,bad kitty nick bruel children graphic novels fantasy children <no description>
9854,The Last Days of Dogtown,Anita Diamant,<no description>,Historical,3.39,8216,Classics History Historical,the last days of dogtown anita diamant historical classics history historical <no description>
9855,A Kiss in Time,Alex Flinn,<no description>,Fantasy,3.77,15684,Romance Fantasy Young Adult Historical,a kiss in time alex flinn fantasy romance fantasy young adult historical <no description>
9856,"Mummies in the Morning (Magic Tree House, #3)","Mary Pope Osborne, Salvatore Murdocca",<no description>,Fantasy,3.86,12551,Science Fiction Historical Children Fantasy Young Adult History Mystery,"mummies in the morning (magic tree house, #3) mary pope osborne, salvatore murdocca fantasy science fiction historical children fantasy young adult history mystery <no description>"
9857,Desolation Angels,"Jack Kerouac, Joyce Johnson",<no description>,Classics,3.92,8861,Poetry Classics Travel Non-Fiction Biography,"desolation angels jack kerouac, joyce johnson classics poetry classics travel non-fiction biography <no description>"
9858,هشت کتاب,سهراب سپهری,<no description>,Poetry,4.08,4769,Poetry Non-Fiction,هشت کتاب سهراب سپهری poetry poetry non-fiction <no description>
9859,"Beacon 23: The Complete Novel (Beacon 23, #1-5)",Hugh Howey,<no description>,Science Fiction,3.9,5140,Romance Fantasy Science Fiction,"beacon 23: the complete novel (beacon 23, #1-5) hugh howey science fiction romance fantasy science fiction <no description>"
9860,The Last Picture Show,Larry McMurtry,<no description>,Classics,3.95,9727,Classics Romance Historical,the last picture show larry mcmurtry classics classics romance historical <no description>
9861,A Countess Below Stairs,Eva Ibbotson,<no description>,Historical,3.88,14422,Romance Historical Children Classics Young Adult Fantasy History,a countess below stairs eva ibbotson historical romance historical children classics young adult fantasy history <no description>
9862,Nocturnes: Five Stories of Music and Nightfall,Kazuo Ishiguro,<no description>,Romance,3.4,8729,Romance,nocturnes: five stories of music and nightfall kazuo ishiguro romance romance <no description>
9863,"The Stainless Steel Rat (Stainless Steel Rat, #4)",Harry Harrison,<no description>,Science Fiction,3.93,10285,Thriller Science Fiction Classics Fantasy Crime Mystery,"the stainless steel rat (stainless steel rat, #4) harry harrison science fiction thriller science fiction classics fantasy crime mystery <no description>"
9864,Austerlitz,"W.G. Sebald, Anthea Bell",<no description>,Historical,4.04,8267,Historical Classics History Non-Fiction Biography,"austerlitz w.g. sebald, anthea bell historical historical classics history non-fiction biography <no description>"
9865,"Money, and the Law of Attraction: Learning to Attract Wealth, Health, and Happiness","Esther Hicks, Jerry Hicks",<no description>,Self Help,4.24,8099,Business Psychology Self Help Non-Fiction,"money, and the law of attraction: learning to attract wealth, health, and happiness esther hicks, jerry hicks self help business psychology self help non-fiction <no description>"
9866,A Twist in the Tale,Jeffrey Archer,<no description>,Thriller,3.85,8978,Thriller Mystery Crime Romance,a twist in the tale jeffrey archer thriller thriller mystery crime romance <no description>
